#obj1,#obj2,#obj3,#con1,#con2,#var1,#var2,#Gen,#Eval
0.04333333,-0.63298637,0.01657792,0.00666667,0.28342208,0.909969425776842,0.0052738998095619,836,127782
0.04333333,-0.63195032,0.0158909,0.00666667,0.2841091,0.909969340833417,0.00527598889168782,837,127911
0.04333333,-0.62928081,0.01427025,0.00666667,0.28572975,0.909968169635809,0.00528156189302603,837,127915
0.04333333,-0.63358635,0.0169543,0.00666667,0.2830457,0.9099696117073,0.00527266270383337,837,127917
0.04333333,-0.62923938,0.01425032,0.00666667,0.28574968,0.909968118161765,0.0052816550395639,837,127919
0.04333333,-0.63617051,0.01871616,0.00666667,0.28128384,0.909969515692208,0.00526751373737054,837,127929
0.04333333,-0.63335103,0.01678922,0.00666667,0.28321078,0.90996965005297,0.00527312565012148,837,127932
0.04333333,-0.62928081,0.01427025,0.00666667,0.28572975,0.909968169635809,0.00528156189302603,837,127935
0.04333333,-0.63346112,0.0169125,0.00666667,0.2830875,0.909969733045088,0.00527281047876377,838,128067
0.04333333,-0.63653332,0.01894986,0.00666667,0.28105014,0.909969589277427,0.00526677342284596,838,128068
0.04333333,-0.635261,0.01808307,0.00666667,0.28191693,0.909969632120633,0.00526930949991377,838,128069
0.04333333,-0.63419205,0.01737804,0.00666667,0.28262196,0.909969696893529,0.00527139921678033,838,128073
0.04333333,-0.62823349,0.0136539,0.00666667,0.2863461,0.909967585982855,0.00528377318831429,838,128077
0.04333333,-0.63606215,0.0186344,0.00666667,0.2813656,0.909969569839796,0.00526771966284777,838,128078
0.04333333,-0.63390374,0.0171616,0.00666667,0.2828384,0.90996965789574,0.00527201868406615,838,128083
0.04333333,-0.63501108,0.01792848,0.00666667,0.28207152,0.909969540672488,0.00526982761305203,839,128217
0.04333333,-0.63309366,0.01661382,0.00666667,0.28338618,0.909969659034758,0.0052736386363403,839,128229
0.04333333,-0.62992531,0.01472165,0.00666667,0.28527835,0.909968069221235,0.00528029304473544,839,128231
0.04333333,-0.63508129,0.01798018,0.00666667,0.28201982,0.909969513923828,0.00526969244355824,839,128238
0.04333333,-0.63559353,0.01831449,0.00666667,0.28168551,0.909969589793237,0.00526865292499035,840,128370
0.04333333,-0.63560295,0.01832101,0.00666667,0.28167899,0.909969588801906,0.00526863428905545,840,128379
0.04333333,-0.62834042,0.01374223,0.00666667,0.28625777,0.909967483599792,0.00528357984582564,840,128380
0.04333333,-0.6352008,0.01804166,0.00666667,0.28195834,0.909969636788909,0.00526942891198279,840,128386
0.04333333,-0.62938029,0.01433092,0.00666667,0.28566908,0.909968211253326,0.00528135472732621,840,128387
0.04333333,-0.63553965,0.01826599,0.00666667,0.28173401,0.909969666757919,0.00526874528616212,841,128522
0.04333333,-0.63541853,0.01820307,0.00666667,0.28179693,0.909969546090577,0.00526901161179676,841,128531
0.04333333,-0.63550687,0.01824962,0.00666667,0.28175038,0.909969629830644,0.00526881824405235,841,128533
0.04333333,-0.63559353,0.01831449,0.00666667,0.28168551,0.909969589793237,0.00526865292499035,841,128535
0.04333333,-0.63047904,0.01495843,0.00666667,0.28504157,0.909968945460921,0.00527901039526111,842,128675
0.04333333,-0.6333822,0.01681949,0.00666667,0.28318051,0.909969591468502,0.00527307502157591,842,128677
0.04333333,-0.63575971,0.01842101,0.00666667,0.28157899,0.909969626781552,0.00526831317813884,842,128679
0.04333333,-0.63521564,0.01806817,0.00666667,0.28193183,0.909969531820664,0.0052694201962043,842,128691
0.04333333,-0.63170993,0.01571436,0.00666667,0.28428564,0.909969430540768,0.00527645162914461,842,128695
0.04333333,-0.63461351,0.01765784,0.00666667,0.28234216,0.909969553042595,0.00527062014587494,842,128699
0.04333333,-0.63457155,0.01763,0.00666667,0.28237,0.909969691138371,0.00527064835793817,843,128836
0.04333333,-0.63521564,0.01806817,0.00666667,0.28193183,0.909969531820664,0.0052694201962043,843,128838
0.04333333,-0.63076031,0.01510492,0.00666667,0.28489508,0.909969223496215,0.00527839228297113,843,128842
0.04333333,-0.62813741,0.01347462,0.00666667,0.28652538,0.909968314518468,0.00528381963910311,843,128844
0.04333333,-0.63571286,0.01838964,0.00666667,0.28161036,0.909969625063025,0.00526840714683771,843,128850
0.04333333,-0.63150662,0.01559577,0.00666667,0.28440423,0.909969310273258,0.00527688238288609,844,128986
0.04333333,-0.63290876,0.01652071,0.00666667,0.28347929,0.9099694558919,0.00527404906390172,844,128997
0.04333333,-0.63448441,0.01755713,0.00666667,0.28244287,0.909969638463876,0.0052708613647629,844,128999
0.04333333,-0.63495439,0.01789334,0.00666667,0.28210666,0.909969520522123,0.00526994496984258,845,129134
0.04333333,-0.63283432,0.01643947,0.00666667,0.28356053,0.909969652968872,0.0052741585145018,845,129146
0.04333333,-0.62922716,0.01425025,0.00666667,0.28574975,0.909968065774936,0.00528169005724953,845,129153
0.04333333,-0.63344872,0.01686484,0.00666667,0.28313516,0.90996958888501,0.00527294254422339,845,129154
0.04333333,-0.62931269,0.01429211,0.00666667,0.28570789,0.909968167454496,0.00528149866219827,845,129158
0.04333333,-0.62787288,0.01326476,0.00666667,0.28673524,0.909968512212463,0.0052843092030392,846,129290
0.04333333,-0.63290876,0.01652071,0.00666667,0.28347929,0.9099694558919,0.00527404906390172,846,129292
0.04333333,-0.6337862,0.0171242,0.00666667,0.2828758,0.909969389805066,0.00527230744336077,846,129301
0.04333333,-0.63119328,0.01534983,0.00666667,0.28465017,0.909969527889452,0.00527746546375923,846,129305
0.04333333,-0.63275194,0.01640782,0.00666667,0.28359218,0.909969499781324,0.00527435390397268,846,129306
0.04333333,-0.63259423,0.01629996,0.00666667,0.28370004,0.909969507936903,0.00527466760014274,846,129310
0.04333333,-0.63394487,0.01720048,0.00666667,0.28279952,0.909969587322867,0.00527195053301031,846,129311
0.04333333,-0.63572651,0.01839332,0.00666667,0.28160668,0.909969660374165,0.00526837279702686,847,129445
0.04333333,-0.63599241,0.01858677,0.00666667,0.28141323,0.909969572894514,0.00526785855829932,847,129447
0.04333333,-0.63398582,0.01721791,0.00666667,0.28278209,0.909969652660747,0.00527185557750864,847,129450
0.04333333,-0.63449007,0.0175743,0.00666667,0.2824257,0.909969690359565,0.00527081242900871,847,129451
0.04333333,-0.63265103,0.01634976,0.00666667,0.28365024,0.909969435074987,0.00527456867540962,847,129452
0.04333333,-0.63336629,0.01681462,0.00666667,0.28318538,0.909969553747664,0.0052731144814358,847,129460
0.04333333,-0.63045084,0.01491023,0.00666667,0.28508977,0.909969131091392,0.00527902969685772,848,129595
0.04333333,-0.63618118,0.01871678,0.00666667,0.28128322,0.909969557706224,0.00526748399616873,848,129597
0.04333333,-0.6361202,0.01866672,0.00666667,0.28133328,0.909969613810428,0.00526759482077643,848,129598
0.04333333,-0.63475311,0.01774162,0.00666667,0.28225838,0.909969620269933,0.00527032761457916,848,129601
0.04333333,-0.63592046,0.0185537,0.00666667,0.2814463,0.909969473843659,0.00526802219305701,848,129602
0.04333333,-0.6362772,0.01877662,0.00666667,0.28122338,0.909969589878835,0.0052672855834251,848,129609
0.04333333,-0.63286859,0.01649529,0.00666667,0.28350471,0.909969445009733,0.00527413149911006,849,129771
0.04333333,-0.63050401,0.01497156,0.00666667,0.28502844,0.909968969255343,0.00527895574873458,850,129908
0.04333333,-0.63276303,0.01642676,0.00666667,0.28357324,0.909969426886917,0.00527434631046843,850,129917
0.04333333,-0.63323557,0.01672426,0.00666667,0.28327574,0.909969566547975,0.00527337331185664,850,129923
0.04333333,-0.6333822,0.01681949,0.00666667,0.28318051,0.909969591468502,0.00527307502157591,851,130057
0.04666667,-0.67775548,0.01429341,0.00333333,0.28570659,0.909968872623078,0.00468895599651285,902,137870
0.04666667,-0.67769927,0.01421609,0.00333333,0.28578391,0.909968736711021,0.00468951798633658,910,139100
0.04666667,-0.68230081,0.02700863,0.00333333,0.27299137,0.909969000079593,0.00464350405125446,919,140472
0.04666667,-0.67853588,0.01661788,0.00333333,0.28338212,0.909968768842944,0.00468115181344857,919,140478
0.04666667,-0.67991906,0.02060223,0.00333333,0.27939777,0.909968805497811,0.00466732034138357,925,141390
0.04666667,-0.6806156,0.02258036,0.00333333,0.27741964,0.909968775841719,0.00466035515960119,928,141851
0.04666667,-0.67803013,0.01517808,0.00333333,0.28482192,0.909968730206078,0.00468620913166313,929,141991
0.04666667,-0.67759216,0.01391501,0.00333333,0.28608499,0.909968722475251,0.00469058887896578,930,142150
0.04666667,-0.68060297,0.02255237,0.00333333,0.27744763,0.909968766494772,0.00466048175568671,930,142153
0.04666667,-0.68165433,0.02540528,0.00333333,0.27459472,0.909968775598603,0.00464996838662027,932,142463
0.04666667,-0.68087655,0.02327265,0.00333333,0.27672735,0.909968800858558,0.00465774617190243,936,143082
0.04666667,-0.68013984,0.02128617,0.00333333,0.27871383,0.909968776181908,0.00466511307374119,938,143378
0.04666667,-0.68150413,0.02496498,0.00333333,0.27503502,0.90996882188123,0.00465147011892483,941,143844
0.04666667,-0.67757303,0.01382243,0.00333333,0.28617757,0.909968781632768,0.00469078033129423,947,144742
0.04666667,-0.67855859,0.01669143,0.00333333,0.28330857,0.909968756380727,0.00468092478363186,947,144748
0.04666667,-0.67677963,0.01157512,0.00333333,0.28842488,0.909968702896241,0.00469871400044214,947,144765
0.04666667,-0.67990738,0.02056269,0.00333333,0.27943731,0.90996880951631,0.00466743708534921,949,145056
0.04666667,-0.68028259,0.02166062,0.00333333,0.27833938,0.909968796160869,0.00466368558634921,950,145202
0.04666667,-0.67749286,0.01364955,0.00333333,0.28635045,0.909968687520823,0.00469158171919347,953,145659
0.04666667,-0.6807211,0.02285359,0.00333333,0.27714641,0.909968795652903,0.00465930025427951,953,145670
0.04666667,-0.67923641,0.01866014,0.00333333,0.28133986,0.909968745921303,0.00467414699440373,953,145677
0.04666667,-0.67969233,0.01996853,0.00333333,0.28003147,0.909968764108121,0.0046695879786692,954,145818
0.04666667,-0.68028557,0.02166577,0.00333333,0.27833423,0.909968800612549,0.00466365539703915,954,145832
0.04666667,-0.67878079,0.01735015,0.00333333,0.28264985,0.909968731735779,0.00467870284577597,955,145968
0.04666667,-0.68070006,0.02283112,0.00333333,0.27716888,0.909968745221021,0.00465951067443977,955,145969
0.04666667,-0.67695761,0.01215756,0.00333333,0.28784244,0.909968595839846,0.00469693439518244,955,145971
0.04666667,-0.68067366,0.02270474,0.00333333,0.27729526,0.909968824492283,0.00465977453974468,955,145977
0.04666667,-0.68150109,0.0249192,0.00333333,0.2750808,0.909968876153748,0.00465150094316479,955,145979
0.04666667,-0.67993009,0.02067173,0.00333333,0.27932827,0.90996876066847,0.00466721014007777,955,145980
0.04666667,-0.67739344,0.01339964,0.00333333,0.28660036,0.909968627145624,0.00469257597177898,955,145983
0.04666667,-0.67739344,0.01339964,0.00333333,0.28660036,0.909968627145624,0.00469257597177898,956,146121
0.04666667,-0.67878079,0.01735015,0.00333333,0.28264985,0.909968731735779,0.00467870284577597,956,146125
0.04666667,-0.67739344,0.01339964,0.00333333,0.28660036,0.909968627145624,0.00469257597177898,957,146281
0.04666667,-0.67864501,0.01695826,0.00333333,0.28304174,0.9099687297545,0.00468006086799996,957,146284
0.04666667,-0.67693073,0.01207818,0.00333333,0.28792182,0.909968598493524,0.00469720284411227,957,146287
0.04666667,-0.68161571,0.02522951,0.00333333,0.27477049,0.909968878310808,0.00465035447779193,957,146288
0.04666667,-0.68203735,0.02640319,0.00333333,0.27359681,0.909968838930258,0.00464613855047353,957,146289
0.04666667,-0.67739344,0.01339964,0.00333333,0.28660036,0.909968627145624,0.00469257597177898,957,146291
0.04666667,-0.67739344,0.01339964,0.00333333,0.28660036,0.909968627145624,0.00469257597177898,957,146293
0.04666667,-0.6815421,0.02506568,0.00333333,0.27493432,0.909968825442982,0.00465109081782088,958,146426
0.04666667,-0.67878079,0.01735015,0.00333333,0.28264985,0.909968731735779,0.00467870284577597,958,146435
0.04666667,-0.67878079,0.01735015,0.00333333,0.28264985,0.909968731735779,0.00467870284577597,958,146447
0.04666667,-0.67777342,0.01442662,0.00333333,0.28557338,0.909968743429339,0.00468877619954357,959,146582
0.04666667,-0.6821962,0.02686716,0.00333333,0.27313284,0.909968792639312,0.00464454980160598,959,146587
0.04666667,-0.6825422,0.02772878,0.00333333,0.27227122,0.9099689077495,0.00464108993710596,960,146733
0.04666667,-0.67792064,0.01491014,0.00333333,0.28508986,0.909968651980119,0.00468730440614521,960,146739
0.04666667,-0.67793161,0.01491045,0.00333333,0.28508955,0.909968702217115,0.00468719432696261,960,146746
0.04666667,-0.68144387,0.02480198,0.00333333,0.27519802,0.909968820476903,0.0046520730529231,960,146748
0.04666667,-0.6813972,0.02467656,0.00333333,0.27532344,0.909968818298367,0.00465253973755626,961,146883
0.04666667,-0.67961496,0.01974798,0.00333333,0.28025202,0.909968758842416,0.00467036125681716,961,146888
0.04666667,-0.68052888,0.02228802,0.00333333,0.27771198,0.90996885764615,0.00466122282818226,961,146891
0.04666667,-0.67746186,0.01359508,0.00333333,0.28640492,0.909968631214182,0.00469189203700528,961,146894
0.04666667,-0.67972964,0.02007504,0.00333333,0.27992496,0.90996876645882,0.00466921498235241,961,146896
0.04666667,-0.67739344,0.01339964,0.00333333,0.28660036,0.909968627145624,0.00469257597177898,961,146903
0.04666667,-0.68181294,0.02575612,0.00333333,0.27424388,0.909968892475352,0.00464838219055984,962,147043
0.04666667,-0.68244523,0.02748441,0.00333333,0.27251559,0.909968879605782,0.0046420597813505,962,147050
0.04666667,-0.68161994,0.02527871,0.00333333,0.27472129,0.90996882347687,0.00465031246895626,962,147051
0.04666667,-0.67751533,0.01374795,0.00333333,0.28625205,0.909968634396499,0.00469135708148233,962,147056
0.04666667,-0.67739344,0.01339964,0.00333333,0.28660036,0.909968627145624,0.00469257597177898,962,147060
0.04666667,-0.67972964,0.02007504,0.00333333,0.27992496,0.90996876645882,0.00466921498235241,962,147061
0.04666667,-0.67943501,0.01916546,0.00333333,0.28083454,0.909968856858313,0.00467216079472111,963,147207
0.04666667,-0.68053591,0.02233403,0.00333333,0.27766597,0.909968818669671,0.00466115240754848,963,147208
0.04666667,-0.68101782,0.02368399,0.00333333,0.27631601,0.909968761622908,0.00465633306831787,963,147212
0.04666667,-0.67976171,0.02016736,0.00333333,0.27983264,0.909968767371524,0.00466889408336714,964,147347
0.04666667,-0.68184417,0.02586186,0.00333333,0.27413814,0.909968862329835,0.00464806975133947,964,147348
0.04666667,-0.67904335,0.01813923,0.00333333,0.28186077,0.90996868546988,0.0046760775404102,964,147351
0.04666667,-0.67739344,0.01339964,0.00333333,0.28660036,0.909968627145624,0.00469257597177898,964,147359
0.04666667,-0.68018591,0.02139774,0.00333333,0.27860226,0.909968796100732,0.00466465238117364,964,147362
0.04666667,-0.68067843,0.02271991,0.00333333,0.27728009,0.909968821123303,0.00465972729232122,964,147363
0.04666667,-0.67995542,0.02077475,0.00333333,0.27922525,0.909968739945647,0.00466695688462074,965,147498
0.04666667,-0.67829043,0.01595436,0.00333333,0.28404564,0.909968694033024,0.0046836061259789,965,147507
0.04666667,-0.68036276,0.02183556,0.00333333,0.27816444,0.909968858731655,0.00466288381508961,966,147651
0.04666667,-0.68022197,0.02150241,0.00333333,0.27849759,0.909968786618697,0.00466429153056125,966,147653
0.04666667,-0.67830032,0.01599042,0.00333333,0.28400958,0.909968682180222,0.00468350725796791,966,147663
0.04666667,-0.67861831,0.016915,0.00333333,0.283085,0.909968675786751,0.00468032736594633,966,147664
0.04666667,-0.68026149,0.02160097,0.00333333,0.27839903,0.90996879950307,0.00466389647676055,966,147672
0.04666667,-0.67739344,0.01339964,0.00333333,0.28660036,0.909968627145624,0.00469257597177898,967,147822
0.04666667,-0.67832297,0.01605696,0.00333333,0.28394304,0.909968680616301,0.00468328082575712,968,147957
0.04666667,-0.68146652,0.02486994,0.00333333,0.27513006,0.909968811226232,0.00465184658737979,968,147958
0.04666667,-0.68055314,0.02238641,0.00333333,0.27761359,0.909968810631127,0.00466098016368347,968,147959
0.04666667,-0.67750961,0.01373481,0.00333333,0.28626519,0.909968628976449,0.00469141420742853,968,147971
0.04666667,-0.67869037,0.01709107,0.00333333,0.28290893,0.909968727506261,0.00467960696628891,969,148108
0.04666667,-0.67831117,0.0160208,0.00333333,0.2839792,0.909968683612033,0.00468339923330857,969,148123
0.04666667,-0.67799449,0.01516582,0.00333333,0.28483418,0.909968585493739,0.00468656545452831,970,148265
0.04666667,-0.67860287,0.01684664,0.00333333,0.28315336,0.909968713470728,0.00468048173871688,970,148277
0.04666667,-0.6788106,0.01746407,0.00333333,0.28253593,0.909968687849393,0.00467840455663597,970,148278
0.04666667,-0.67859066,0.0167755,0.00333333,0.2832245,0.909968770321646,0.00468060413816411,970,148285
0.04666667,-0.67791748,0.01486391,0.00333333,0.28513609,0.909968711245043,0.00468733550389434,971,148434
0.04666667,-0.67854267,0.01668517,0.00333333,0.28331483,0.909968692870364,0.0046810841996762,971,148435
0.04666667,-0.67759293,0.01395648,0.00333333,0.28604352,0.90996866007222,0.00469058105666359,971,148436
0.04666667,-0.67996639,0.02079919,0.00333333,0.27920081,0.909968760161027,0.0046668473758887,971,148437
0.04666667,-0.68176162,0.02564578,0.00333333,0.27435422,0.909968850058851,0.00464889540784049,972,148590
0.04666667,-0.67691094,0.01197118,0.00333333,0.28802882,0.909968677638082,0.00469740072867618,973,148719
0.04666667,-0.67712212,0.01258238,0.00333333,0.28741762,0.909968677711902,0.00469528928903658,973,148728
0.04666667,-0.67962074,0.01975442,0.00333333,0.28024558,0.909968775223004,0.00467030345593083,973,148733
0.04666667,-0.67726392,0.01302094,0.00333333,0.28697906,0.909968633203581,0.00469387096385978,973,148735
0.04666667,-0.67701715,0.01226377,0.00333333,0.28773623,0.909968701189301,0.00469633893564319,973,148737
0.04666667,-0.67748427,0.01363833,0.00333333,0.28636167,0.909968665656012,0.00469166790377114,974,148871
0.04666667,-0.68138105,0.02463592,0.00333333,0.27536408,0.909968813522186,0.00465270127156841,974,148879
0.04666667,-0.67695028,0.0120837,0.00333333,0.2879163,0.909968679693336,0.00469700759061644,974,148882
0.04666667,-0.67726392,0.01302094,0.00333333,0.28697906,0.909968633203581,0.00469387096385978,974,148886
0.04666667,-0.67856258,0.01673547,0.00333333,0.28326453,0.909968704712266,0.0046808847763648,974,148897
0.04666667,-0.67690521,0.01195821,0.00333333,0.28804179,0.909968671919023,0.00469745791139825,975,149024
0.04666667,-0.67860585,0.01685675,0.00333333,0.28314325,0.909968710937518,0.00468045233285815,975,149026
0.04666667,-0.67723215,0.01286074,0.00333333,0.28713926,0.909968741750386,0.00469418881596211,975,149027
0.04666667,-0.67825204,0.01584916,0.00333333,0.28415084,0.909968684509386,0.00468399016047305,975,149039
0.04666667,-0.67929798,0.01883683,0.00333333,0.28116317,0.909968748409702,0.0046735312769094,975,149050
0.04666667,-0.67965603,0.01986139,0.00333333,0.28013861,0.909968767509347,0.00466995071895129,976,149189
0.04666667,-0.67888284,0.01759602,0.00333333,0.28240398,0.90996881066243,0.00467768229891845,976,149199
0.04666667,-0.6788134,0.0174825,0.00333333,0.2825175,0.909968671233127,0.00467837696055221,976,149200
0.04666667,-0.67861634,0.01691487,0.00333333,0.28308513,0.909968666836309,0.00468034725705535,978,149487
0.04666667,-0.67707807,0.01244637,0.00333333,0.28755363,0.909968691266746,0.00469572970913564,978,149496
0.04666667,-0.67969966,0.01998672,0.00333333,0.28001328,0.909968769076775,0.00466951437029218,978,149498
0.04666667,-0.68167293,0.02540867,0.00333333,0.27459133,0.909968844073841,0.00464978243350927,978,149502
0.04666667,-0.6788134,0.0174825,0.00333333,0.2825175,0.909968671233127,0.00467837696055221,978,149504
0.04666667,-0.68065661,0.02268333,0.00333333,0.27731667,0.909968788264949,0.00465994505136239,978,149506
0.04666667,-0.67829382,0.01597725,0.00333333,0.28402275,0.909968673094641,0.00468357248934554,978,149509
0.04666667,-0.68167984,0.02552535,0.00333333,0.27447465,0.90996870201521,0.00464971331005501,979,149661
0.04666667,-0.67901504,0.01799927,0.00333333,0.28200073,0.909968777773411,0.00467636073693937,980,149794
0.04666667,-0.67888433,0.01766525,0.00333333,0.28233475,0.909968707294884,0.00467766743224297,980,149810
0.04666667,-0.68223488,0.02698495,0.00333333,0.27301505,0.909968774432655,0.00464416280175566,981,149947
0.04666667,-0.68068713,0.02275998,0.00333333,0.27724002,0.909968797323612,0.0046596402414959,981,149964
0.04666667,-0.6771971,0.01284384,0.00333333,0.28715616,0.909968607145841,0.00469453926199602,984,150401
0.04666667,-0.68025166,0.02159264,0.00333333,0.27840736,0.90996877283552,0.00466399464906323,985,150560
0.04666667,-0.68191642,0.02609768,0.00333333,0.27390232,0.909968805143331,0.00464734754624912,985,150561
0.04666667,-0.68188608,0.0259939,0.00333333,0.2740061,0.909968835859392,0.0046476513200092,985,150574
0.04666667,-0.67967433,0.01992843,0.00333333,0.28007157,0.909968745125112,0.00466976768529349,986,150715
0.04666667,-0.68222576,0.02692354,0.00333333,0.27307646,0.909968827434694,0.00464425431213619,986,150725
0.04666667,-0.68102711,0.02369505,0.00333333,0.27630495,0.909968782118967,0.00465624046636289,988,151036
0.04666667,-0.68241376,0.02742911,0.00333333,0.27257089,0.909968835615964,0.00464237460436808,989,151174
0.04666667,-0.67795557,0.01496902,0.00333333,0.28503098,0.909968719306196,0.00468695491162167,989,151190
0.04666667,-0.68057209,0.02244131,0.00333333,0.27755869,0.909968805755805,0.0046607906503314,989,151192
0.04666667,-0.68058681,0.02250967,0.00333333,0.27749033,0.909968764840949,0.00466064293302474,990,151331
0.04666667,-0.67931402,0.0188875,0.00333333,0.2811125,0.909968741704699,0.00467337076603953,990,151340
0.04666667,-0.67771018,0.01425843,0.00333333,0.28574157,0.909968719754194,0.00468940851039089,990,151344
0.04666667,-0.67867744,0.01698084,0.00333333,0.28301916,0.909968843224193,0.00467973665366588,991,151496
0.04666667,-0.67741984,0.01342604,0.00333333,0.28657396,0.90996870672155,0.00469231210117445,992,151631
0.04666667,-0.67726892,0.01305157,0.00333333,0.28694843,0.909968607347884,0.00469382124845004,992,151638
0.04666667,-0.67977482,0.02020717,0.00333333,0.27979283,0.909968764429053,0.00466876295554772,992,151644
0.04666667,-0.67962515,0.01981656,0.00333333,0.28018344,0.909968696574193,0.00467025948079054,993,151778
0.04666667,-0.68013233,0.02120677,0.00333333,0.27879323,0.909968861779931,0.00466518816342013,993,151794
0.04666667,-0.67890775,0.01773422,0.00333333,0.28226578,0.909968705435336,0.00467743323389138,993,151803
0.04666667,-0.68028003,0.02161004,0.00333333,0.27838996,0.909968859566082,0.00466371094341141,994,151948
0.04666667,-0.67697406,0.01218973,0.00333333,0.28781027,0.909968620514203,0.00469676973185693,994,151954
0.04666667,-0.68187946,0.02591415,0.00333333,0.27408585,0.909968925655524,0.00464771703730585,994,151957
0.04666667,-0.68187946,0.02591415,0.00333333,0.27408585,0.909968925655524,0.00464771703730585,995,152084
0.04666667,-0.67739707,0.01340244,0.00333333,0.28659756,0.909968639534455,0.00469253941181257,995,152099
0.04666667,-0.6767323,0.01145011,0.00333333,0.28854989,0.909968683776096,0.00469918732591464,997,152393
0.04666667,-0.67888749,0.01772826,0.00333333,0.28227174,0.909968621509712,0.00467763591231132,997,152399
0.04666667,-0.67673427,0.01152646,0.00333333,0.28847354,0.909968571298135,0.00469916764947573,998,152557
0.04666667,-0.6774568,0.01355291,0.00333333,0.28644709,0.909968675024052,0.00469194265722855,998,152564
0.04666667,-0.68247497,0.02762379,0.00333333,0.27237621,0.909968794855267,0.00464176201682422,999,152714
0.04666667,-0.67958874,0.01917498,0.00333333,0.28082502,0.909969550047365,0.00467062383653563,1000,152867
0.04666667,-0.67745286,0.01353175,0.00333333,0.28646825,0.909968690592808,0.00469198196622896,1001,153003
0.04666667,-0.67976111,0.02008931,0.00333333,0.27991069,0.909968888838773,0.00466890014939886,1001,153004
0.04666667,-0.67964697,0.0198421,0.00333333,0.2801579,0.909968756534805,0.00467004116823609,1001,153005
0.04666667,-0.67822337,0.01546863,0.00333333,0.28453137,0.909969158139418,0.00468427696780585,1001,153015
0.04666667,-0.67858428,0.01674685,0.00333333,0.28325315,0.90996878648419,0.00468066802061055,1001,153018
0.04666667,-0.67730886,0.01307058,0.00333333,0.28692942,0.909968761086076,0.00469342200676582,1001,153020
0.04666667,-0.67921597,0.01838479,0.00333333,0.28161521,0.909969090089909,0.00467435137495633,1001,153022
0.04666667,-0.67747289,0.0136159,0.00333333,0.2863841,0.909968649018208,0.00469178148267537,1001,153024
0.04666667,-0.67697406,0.01218973,0.00333333,0.28781027,0.909968620514203,0.00469676973185693,1001,153025
0.04666667,-0.67769289,0.01397258,0.00333333,0.28602742,0.909969095024725,0.00468958168575123,1002,153173
0.04666667,-0.67704183,0.01237815,0.00333333,0.28762185,0.909968632900381,0.00469609200045054,1003,153312
0.04666667,-0.67711067,0.0125774,0.00333333,0.2874226,0.909968632956923,0.00469540360760263,1003,153329
0.04666667,-0.67689317,0.01187792,0.00333333,0.28812208,0.90996874429132,0.00469757823571013,1004,153462
0.04666667,-0.68049437,0.02219865,0.00333333,0.27780135,0.909968851304075,0.00466156754078705,1005,153618
0.04666667,-0.67697406,0.01218973,0.00333333,0.28781027,0.909968620514203,0.00469676973185693,1005,153628
0.04666667,-0.67750794,0.01367264,0.00333333,0.28632736,0.909968720284472,0.00469143087294561,1005,153637
0.04666667,-0.68256104,0.02777371,0.00333333,0.27222629,0.909968916881775,0.00464090159089817,1008,154083
0.04666667,-0.6786105,0.01685839,0.00333333,0.28314161,0.90996872989357,0.00468040554096864,1008,154085
0.04666667,-0.67684984,0.01181113,0.00333333,0.28818887,0.909968650924265,0.00469801152470437,1012,154685
0.04666667,-0.67743903,0.01347966,0.00333333,0.28652034,0.909968709814871,0.00469212016618344,1012,154708
0.04666667,-0.68208492,0.02647694,0.00333333,0.27352306,0.90996891977167,0.00464566255674692,1015,155146
0.04666667,-0.67753655,0.013795,0.00333333,0.286205,0.909968657307727,0.00469114485015093,1015,155154
0.04666667,-0.680511,0.02227167,0.00333333,0.27772833,0.909968810917429,0.00466140134861528,1016,155298
0.04666667,-0.67738527,0.01338632,0.00333333,0.28661368,0.909968610831921,0.00469265739062166,1016,155319
0.04666667,-0.67985755,0.02042413,0.00333333,0.27957587,0.909968800358474,0.0046679355669676,1017,155459
0.04666667,-0.68121278,0.02381319,0.00333333,0.27618681,0.909969343408017,0.00465438399030647,1018,155610
0.04666667,-0.68064582,0.02258612,0.00333333,0.27741388,0.909968886712897,0.00466005307180543,1020,155921
0.04666667,-0.67877841,0.01720616,0.00333333,0.28279384,0.909968949959192,0.00467872676339644,1020,155924
0.04666667,-0.67807835,0.01527687,0.00333333,0.28472313,0.909968795082161,0.00468572709670893,1022,156225
0.04666667,-0.68125868,0.02410257,0.00333333,0.27589743,0.909969104597773,0.00465392499146468,1022,156230
0.04666667,-0.67795426,0.01492571,0.00333333,0.28507429,0.909968782254657,0.0046869679434773,1022,156241
0.04666667,-0.67814654,0.01533679,0.00333333,0.28466321,0.909969013865855,0.00468504540846952,1023,156368
0.04666667,-0.67923719,0.01875446,0.00333333,0.28124554,0.909968599423904,0.00467413904900554,1029,157300
0.04666667,-0.67902964,0.01807513,0.00333333,0.28192487,0.909968724540349,0.00467621417917125,1031,157599
0.04666667,-0.67904812,0.01823976,0.00333333,0.28176024,0.909968547579979,0.00467602946962385,1032,157745
0.04666667,-0.67852354,0.0163101,0.00333333,0.2836899,0.909969201886338,0.00468127537549023,1032,157767
0.04666667,-0.68087274,0.02300526,0.00333333,0.27699474,0.909969173873967,0.00465778433154858,1033,157901
0.04666667,-0.68200284,0.0261584,0.00333333,0.2738416,0.909969058176783,0.00464648320297813,1036,158363
