#obj1,#obj2,#obj3,#con1,#con2,#var1,#var2,#Gen,#Eval
0.03980275,-0.97997934,0.00443278,0.01019725,0.29556722,0.476017569540981,0.0916283065493546,121,18426
0.03980641,-0.97999078,0.00442924,0.01019359,0.29557076,0.476017512214741,0.0916283431845639,121,18427
0.03979358,-0.97998077,0.00443968,0.01020642,0.29556032,0.476017562383404,0.09162821491809,121,18439
0.03860744,-0.97997415,0.00534442,0.01139256,0.29465558,0.476017595436703,0.0916163538349225,121,18450
0.03972586,-0.97998661,0.00449092,0.01027414,0.29550908,0.476017532996326,0.0916275376963777,121,18461
0.0398864,-0.97999305,0.0043681,0.0101136,0.2956319,0.476017500859162,0.0916291430921968,121,18472
0.03666699,-0.98000002,0.01374268,0.01333301,0.28625732,0.475968272222751,0.0915969499964296,121,18497
0.03697941,-0.97994196,0.00658774,0.01302059,0.29341226,0.476017756488567,0.0916000740706951,122,18520
0.03333334,-0.70016789,0.0037457,0.01666666,0.2962543,0.834237965799993,0.0884311716274291,122,18524
0.03797002,-0.97998196,0.00582987,0.01202998,0.29417013,0.476017556256035,0.0916099798775558,122,18567
0.03943396,-0.97997111,0.00471448,0.01056604,0.29528552,0.476017610498545,0.0916246187795653,122,18616
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746608676,0.0916302789769879,122,18623
0.03938853,-0.97998345,0.00474831,0.01061147,0.29525169,0.476017548934779,0.0916241645336265,122,18642
0.03999206,-0.97999424,0.00428748,0.01000794,0.29571252,0.476017495109388,0.0916301996127924,123,18668
0.03972449,-0.97998315,0.0044922,0.01027551,0.2955078,0.476017550303874,0.0916275239541549,123,18684
0.03781699,-0.97990388,0.00595166,0.01218301,0.29404834,0.476017946858614,0.0916084496686294,123,18692
0.03944587,-0.97994936,0.00470683,0.01055413,0.29529317,0.476017719390317,0.0916247378718066,123,18715
0.03702524,-0.97984809,0.00655896,0.01297476,0.29344104,0.476018225606047,0.0916005323383214,123,18735
0.03831704,-0.97986484,0.005573,0.01168296,0.294427,0.476018142105508,0.0916134499315206,123,18745
0.03839596,-0.97993845,0.005508,0.01160404,0.294492,0.476017773895065,0.0916142391010087,123,18756
0.03883047,-0.97997832,0.00517411,0.01116953,0.29482589,0.476017574690845,0.0916185840831931,123,18758
0.03818703,-0.97993594,0.00566744,0.01181297,0.29433256,0.476017786490767,0.0916121499449107,123,18760
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466089746,0.0916302789822591,123,18766
0.04339318,-0.72688383,0.00192383,0.00660682,0.29807617,0.842372245784822,0.0837962834529243,124,18821
0.03942338,-0.9799841,0.0047217,0.01057662,0.2952783,0.476017545583322,0.0916245130329594,124,18829
0.03982681,-0.97998184,0.00441427,0.01017319,0.29558573,0.476017556910297,0.0916285471878675,124,18856
0.03947157,-0.97998136,0.00468514,0.01052843,0.29531486,0.476017559366023,0.0916249949336016,124,18872
0.03998201,-0.97998977,0.00429544,0.01001799,0.29570456,0.476017517388366,0.0916300990595882,124,18908
0.03884761,-0.97993749,0.00516372,0.01115239,0.29483628,0.476017778730397,0.0916187555058859,124,18920
0.03860744,-0.97997415,0.00534442,0.01139256,0.29465558,0.47601759543566,0.0916163538336473,124,18931
0.03826728,-0.97999966,0.00560312,0.01173272,0.29439688,0.476017462658002,0.0916129524327966,125,19012
0.03677679,-0.97992051,0.00674361,0.01322321,0.29325639,0.476017863533801,0.0915980480164737,125,19015
0.03944924,-0.97996515,0.00470323,0.01055076,0.29529677,0.476017640434142,0.0916247715555331,125,19024
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466092461,0.0916302789816791,125,19025
0.03986577,-0.97998595,0.0043843,0.01013423,0.2956157,0.476017536564264,0.0916289367849338,125,19038
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466088507,0.0916302789808335,125,19072
0.03955949,-0.97999185,0.00461742,0.01044051,0.29538258,0.476017506985027,0.0916258740668294,125,19074
0.03865829,-0.97998881,0.00530469,0.01134171,0.29469531,0.47601752217804,0.0916168623574203,125,19084
0.03833457,-0.97998261,0.0055519,0.01166543,0.2944481,0.476017553089933,0.0916136252541506,126,19148
0.03794091,-0.97997892,0.00585227,0.01205909,0.29414773,0.476017571539095,0.0916096887747084,126,19150
0.0368561,-0.9799881,0.00671483,0.0131439,0.29328517,0.476017346887122,0.0915988410465721,126,19181
0.03982268,-0.97999817,0.00441635,0.01017732,0.29558365,0.4760174752302,0.091628505809642,126,19190
0.03333334,-0.70003945,0.00368347,0.01666666,0.29631653,0.834238607804845,0.0884305294889045,126,19202
0.03703808,-0.97997886,0.00654058,0.01296192,0.29345942,0.476017571872313,0.091600660847189,126,19217
0.03775934,-0.97988582,0.0059968,0.01224066,0.2940032,0.476018036955337,0.091607873123231,126,19235
0.03999996,-0.98000002,0.00428107,0.01000004,0.29571893,0.476017466164329,0.0916302786104302,126,19254
0.03927091,-0.97997946,0.00483825,0.01072909,0.29516175,0.476017569031931,0.0916229883636502,127,19303
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466081234,0.0916302789944981,127,19313
0.03831812,-0.97994238,0.00556708,0.01168188,0.29443292,0.476017754215716,0.0916134607718025,127,19317
0.03894825,-0.97999996,0.00508311,0.01105175,0.29491689,0.476017465363283,0.091619761896819,127,19341
0.03959121,-0.97999805,0.00459874,0.01040879,0.29540126,0.476017446562643,0.0916261912351019,127,19344
0.03971629,-0.97997028,0.00449929,0.01028371,0.29550071,0.476017614795065,0.0916274420308737,127,19358
0.03753986,-0.97999924,0.00615909,0.01246014,0.29384091,0.476017458170414,0.0916056784396137,127,19371
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466086699,0.0916302789794136,127,19377
0.03944882,-0.97994941,0.00470458,0.01055118,0.29529542,0.476017719046478,0.09162476733499,127,19381
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084716,0.091630278977499,127,19411
0.03941174,-0.97998357,0.00473061,0.01058826,0.29526939,0.476017548217607,0.0916243966160831,127,19412
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746609542,0.0916302789836521,127,19417
0.03931133,-0.97996825,0.00480817,0.01068867,0.29519183,0.476017624866538,0.0916233924869775,128,19432
0.03780294,-0.97994846,0.00595945,0.01219706,0.29404055,0.476017723785731,0.0916083091533142,128,19438
0.03844435,-0.97996044,0.00546966,0.01155565,0.29453034,0.476017664071806,0.0916147229939163,128,19440
0.03911908,-0.97990096,0.00495915,0.01088092,0.29504085,0.476017961340525,0.0916214701044663,128,19469
0.03990438,-0.97998035,0.00435524,0.01009562,0.29564476,0.476017564566003,0.0916293228141546,128,19498
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466090299,0.0916302789848695,128,19509
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466086119,0.091630278977688,128,19510
0.03993108,-0.97999281,0.00433406,0.01006892,0.29566594,0.476017502225091,0.0916295897988073,128,19523
0.0371992,-0.97997916,0.00641773,0.0128008,0.29358227,0.476017570517519,0.091602271955773,128,19524
0.03964613,-0.97999346,0.00455126,0.01035387,0.29544874,0.476017498938565,0.091626740470273,128,19532
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466086699,0.0916302789794136,128,19540
0.03965981,-0.97997624,0.00454196,0.01034019,0.29545804,0.476017584843551,0.0916268772220528,128,19576
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466096838,0.0916302789843443,129,19587
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085766,0.0916302789991269,129,19603
0.03861847,-0.97999603,0.00534663,0.01138153,0.29465337,0.476017426307192,0.0916164641432306,129,19624
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466089387,0.0916302789798129,129,19660
0.03707259,-0.97997677,0.00651441,0.01292741,0.29348559,0.476017582343389,0.0916010058619951,129,19676
0.03727119,-0.97999024,0.00636212,0.01272881,0.29363788,0.47601751504306,0.0916029918304129,129,19677
0.03891608,-0.97989577,0.00511426,0.01108392,0.29488574,0.476017987426877,0.0916194401691806,129,19696
0.03845818,-0.97999835,0.00546172,0.01154182,0.29453828,0.4760174492906,0.0916148612848026,129,19706
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084984,0.0916302789916811,129,19710
0.038382,-0.97986662,0.00552335,0.011618,0.29447665,0.476018133039023,0.0916140995727718,129,19717
0.0399393,-0.97999632,0.00432757,0.0100607,0.29567243,0.476017484652058,0.0916296719674903,129,19720
0.03939715,-0.97998369,0.00474172,0.01060285,0.29525828,0.47601754780148,0.0916242507555047,129,19731
0.03933053,-0.97992975,0.00479605,0.01066947,0.29520395,0.47601781731265,0.0916235845706865,130,19741
0.03992594,-0.97999924,0.00433756,0.01007406,0.29566244,0.476017469917345,0.0916295383976332,130,19776
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466082178,0.0916302789951118,130,19786
0.03959163,-0.9799428,0.00459613,0.01040837,0.29540387,0.476017752073345,0.0916261954814592,130,19790
0.03737359,-0.97999752,0.00628357,0.01262641,0.29371643,0.476017478609635,0.0916040157743593,130,19805
0.03726601,-0.97987819,0.00637341,0.01273399,0.29362659,0.476018075087958,0.0916029400147381,130,19807
0.0386958,-0.9798941,0.0052823,0.0113042,0.2947177,0.476017995635216,0.0916172374955466,130,19814
0.03936446,-0.9799549,0.00476853,0.01063554,0.29523147,0.476017691699207,0.0916239238623236,130,19829
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466097307,0.0916302789801241,130,19836
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466086496,0.0916302789769768,130,19837
0.03916041,-0.97995085,0.00492437,0.01083959,0.29507563,0.476017711907809,0.0916218833881952,130,19838
0.03893629,-0.97997111,0.00509391,0.01106371,0.29490609,0.476017610727673,0.0916196422141564,130,19841
0.03666689,-0.97999978,0.01010375,0.01333311,0.28989625,0.475997904475556,0.0915969489837918,130,19842
0.03860744,-0.97997415,0.00534442,0.01139256,0.29465558,0.476017595433289,0.0916163539165247,130,19870
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466081404,0.0916302789877356,131,19908
0.03794091,-0.97997892,0.00585227,0.01205909,0.29414773,0.476017571558839,0.0916096887729764,131,19924
0.03936552,-0.97995627,0.00476764,0.01063448,0.29523236,0.476017684797254,0.0916239343633208,131,19931
0.03961882,-0.97999817,0.00457729,0.01038118,0.29542271,0.476017447878083,0.0916264673470282,131,19942
0.03949069,-0.97999859,0.00467378,0.01050931,0.29532622,0.476017451724054,0.0916251861049155,131,19944
0.03712895,-0.97989398,0.00647688,0.01287105,0.29352312,0.476017996298095,0.0916015694421259,131,19948
0.03856433,-0.97986424,0.0053845,0.01143567,0.2946155,0.476018144913733,0.0916159227494966,131,19956
0.03971359,-0.97997248,0.00450121,0.01028641,0.29549879,0.476017603889718,0.0916274149535889,131,19981
0.03905125,-0.97994512,0.00500796,0.01094875,0.29499204,0.476017740595544,0.0916207918608292,131,20001
0.03871375,-0.97999775,0.00526863,0.01128625,0.29473137,0.476017443603457,0.0916174169198708,131,20024
0.03891908,-0.97997993,0.00510645,0.01108092,0.29489355,0.476017566510385,0.0916194701189619,131,20031
0.03966117,-0.97999084,0.00453997,0.01033883,0.29546003,0.476017512008579,0.0916268908391974,131,20043
0.04333333,-0.72672111,0.00182045,0.00666667,0.29817955,0.842372189814622,0.0837972004453118,132,20046
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746609503,0.0916302789833267,132,20047
0.03826784,-0.97998226,0.0056028,0.01173216,0.2943972,0.476017554835917,0.091612957976155,132,20050
0.03837215,-0.97999835,0.00552732,0.01162785,0.29447268,0.476017449244829,0.0916140010270046,132,20137
0.03666667,-0.97985166,0.00683824,0.01333333,0.29316176,0.476018169231105,0.0915969081501069,132,20148
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084974,0.0916302789920563,132,20152
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466090696,0.0916302789801941,132,20161
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085693,0.0916302789788245,132,20162
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466096625,0.0916302789860998,132,20170
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084446,0.0916302789961307,132,20171
0.03866471,-0.97996348,0.00530146,0.01133529,0.29469854,0.476017648864936,0.0916169264902385,132,20172
0.03666749,-0.98000002,0.01356825,0.01333251,0.28643175,0.475970361734304,0.091596955010606,132,20193
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746608494,0.0916302789769464,132,20195
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466081578,0.0916302789924092,133,20214
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085766,0.0916302789991269,133,20216
0.03667271,-0.97998881,0.00681848,0.01332729,0.29318152,0.476017522010322,0.091597007233229,133,20222
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466093494,0.0916302789822624,133,20231
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466097079,0.0916302789825354,133,20232
0.0391689,-0.97994459,0.00491831,0.0108311,0.29508169,0.476017743336688,0.0916219682594903,133,20234
0.0396392,-0.97996217,0.0045586,0.0103608,0.2954414,0.476017655357283,0.0916266711367587,133,20259
0.03781952,-0.97995204,0.00594658,0.01218048,0.29405342,0.476017705847809,0.0916084748724473,133,20267
0.03793533,-0.97999525,0.00586997,0.01206467,0.29413003,0.476017418148457,0.0916096329783767,133,20278
0.03718169,-0.97998488,0.0064307,0.01281831,0.2935693,0.476017541883765,0.0916020968668263,133,20280
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466086512,0.0916302789770256,133,20284
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466086208,0.0916302789761225,133,20285
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466088692,0.0916302789940917,133,20295
0.03899359,-0.97994286,0.00505207,0.01100641,0.29494793,0.476017751762918,0.0916202152532472,133,20297
0.03710115,-0.97999626,0.00649136,0.01289885,0.29350864,0.476017484988688,0.0916012914255117,133,20298
0.0397625,-0.97994655,0.00446562,0.0102375,0.29553438,0.476017733282118,0.0916279040881425,133,20299
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466090048,0.0916302789883246,133,20305
0.03750925,-0.97999758,0.00618014,0.01249075,0.29381986,0.476017478317689,0.0916053723211208,133,20309
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466087368,0.0916302789791517,133,20316
0.03666832,-0.98000002,0.01279707,0.01333168,0.28720293,0.475979579181494,0.0915969632803545,133,20328
0.03756383,-0.97992873,0.00614304,0.01243617,0.29385696,0.476017822455223,0.0916059181189344,133,20337
0.03666667,-0.97998774,0.0071018,0.01333333,0.2928982,0.476015844711891,0.0915969160225478,133,20339
0.04333333,-0.72672111,0.00182045,0.00666667,0.29817955,0.84237218981468,0.083797200445376,134,20368
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085512,0.0916302789868983,134,20383
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466089419,0.0916302789844923,134,20384
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466093339,0.0916302789820132,134,20385
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466095657,0.0916302789816501,134,20398
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746609718,0.0916302789742219,134,20400
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466088692,0.0916302789938331,134,20413
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466092505,0.091630278977436,134,20415
0.03761793,-0.98000002,0.00609712,0.01238207,0.29390288,0.476017466126462,0.0916064590533688,134,20417
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746608471,0.0916302789712702,134,20426
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085955,0.0916302789742917,134,20428
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466089045,0.0916302789728933,134,20437
0.038743,-0.97996926,0.00524139,0.011257,0.29475861,0.476017619972421,0.0916177094583373,134,20442
0.04334036,-0.72864801,0.00230358,0.00665964,0.29769642,0.842381967899703,0.0837972770480871,134,20446
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084806,0.091630278978305,134,20458
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466089113,0.0916302789796981,134,20460
0.03698545,-0.97988331,0.00658698,0.01301455,0.29341302,0.476018049720883,0.0916001344582731,134,20463
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085008,0.0916302789835778,134,20467
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746609542,0.0916302789836521,134,20482
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466087368,0.0916302789791517,134,20484
0.03872069,-0.97997624,0.00525794,0.01127931,0.29474206,0.476017584919364,0.0916174863610877,134,20488
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466081561,0.0916302789886988,135,20504
0.03932348,-0.97994268,0.00480058,0.01067652,0.29519942,0.476017752639382,0.0916235140223081,135,20528
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466093719,0.0916302789763822,135,20537
0.03921236,-0.97995639,0.0048844,0.01078764,0.2951156,0.476017684118728,0.0916224028402478,135,20539
0.03917237,-0.9799875,0.00491285,0.01082763,0.29508715,0.476017528769513,0.0916220029550378,135,20541
0.03735644,-0.97997528,0.0062981,0.01264356,0.2937019,0.476017589764018,0.0916038443216226,135,20542
0.03333334,-0.70387602,0.00572846,0.01666666,0.29427154,0.834218976715628,0.0884492630016894,135,20547
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466089419,0.0916302789844923,135,20553
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466097275,0.0916302789799233,135,20555
0.0384873,-0.97990566,0.00544051,0.0115127,0.29455949,0.476017937807635,0.0916151525001864,135,20557
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466092577,0.0916302789775117,135,20565
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466090499,0.0916302789769751,135,20566
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084465,0.0916302789992286,135,20578
0.03778488,-0.9799149,0.00597542,0.01221512,0.29402458,0.476017891791222,0.0916081285693968,135,20594
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084446,0.0916302789961307,135,20602
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466083736,0.0916302789763895,135,20612
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466090086,0.0916302789854838,135,20620
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466083062,0.0916302789854167,135,20622
0.0370777,-0.9799884,0.00650975,0.0129223,0.29349025,0.476017524336279,0.0916010569911765,135,20624
0.03903276,-0.97998548,0.00501942,0.01096724,0.29498058,0.476017538756548,0.0916206069120402,135,20631
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466089739,0.0916302789794435,135,20641
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466091382,0.0916302789809378,136,20656
0.03667271,-0.97998881,0.00681848,0.01332729,0.29318152,0.476017522011262,0.0915970072322996,136,20657
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085489,0.091630278987511,136,20658
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466093059,0.0916302789810007,136,20659
0.03920809,-0.97997236,0.00488661,0.01079191,0.29511339,0.476017604482803,0.0916223601831746,136,20678
0.03908631,-0.97989345,0.00498463,0.01091369,0.29501537,0.47601799902615,0.0916211424253545,136,20679
0.03774151,-0.97996992,0.00600488,0.01225849,0.29399512,0.476017616557823,0.0916076948893909,136,20681
0.03951578,-0.97997165,0.00465207,0.01048422,0.29534793,0.476017607852376,0.0916254369361857,136,20690
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466089419,0.0916302789844923,136,20691
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466083972,0.0916302789900672,136,20704
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084438,0.0916302789992002,136,20718
0.03761268,-0.97995144,0.00610431,0.01238732,0.29389569,0.476017708884168,0.0916064066369656,136,20726
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466090007,0.0916302789840936,136,20733
0.03858493,-0.97993976,0.00536384,0.01141507,0.29463616,0.476017767480781,0.0916161287604389,136,20735
0.03999336,-0.97999549,0.00428641,0.01000664,0.29571359,0.476017488733732,0.0916302125580052,136,20744
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746608332,0.0916302789964498,136,20754
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085137,0.0916302789939203,136,20756
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084357,0.0916302789749677,136,20764
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466083345,0.0916302789971715,136,20765
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085372,0.0916302789826921,136,20766
0.03985872,-0.97997463,0.00439042,0.01014128,0.29560958,0.476017593170828,0.091628866267757,136,20767
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466090343,0.0916302789856742,136,20776
0.03866229,-0.97997749,0.00530238,0.01133771,0.29469762,0.476017578666797,0.0916169023665098,136,20782
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084398,0.0916302789896583,137,20810
0.03667271,-0.97998881,0.00681848,0.01332729,0.29318152,0.476017522008095,0.0915970072354508,137,20812
0.03888737,-0.97996974,0.00513129,0.01111263,0.29486871,0.476017617433428,0.0916191530862274,137,20816
0.03724515,-0.97994298,0.00638507,0.01275485,0.29361493,0.476017751356175,0.0916027314740939,137,20850
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466090673,0.0916302789918918,137,20857
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466091129,0.0916302789751014,137,20858
0.03980288,-0.97999817,0.00443145,0.01019712,0.29556855,0.476017475315507,0.0916283078221169,137,20860
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466095127,0.0916302789869982,137,20872
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466087918,0.0916302789923794,137,20873
0.03772429,-0.97996825,0.00601812,0.01227571,0.29398188,0.476017624881843,0.0916075226764323,137,20876
0.03941005,-0.97998494,0.00473181,0.01058995,0.29526819,0.476017541598161,0.0916243797251005,137,20887
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084598,0.0916302789918532,137,20897
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466092031,0.0916302789811754,137,20898
0.03813584,-0.9799009,0.00570877,0.01186416,0.29429123,0.476017961623034,0.0916116380570793,137,20900
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466090005,0.091630278983483,137,20907
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085026,0.0916302789853133,137,20908
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466092032,0.0916302789833401,137,20909
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085138,0.0916302789754302,137,20910
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466083577,0.0916302789911225,137,20918
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746608529,0.091630278982631,137,20919
0.03892545,-0.97995192,0.00510343,0.01107455,0.29489657,0.476017706532189,0.0916195338460687,137,20920
0.0388713,-0.9799363,0.00514574,0.0111287,0.29485426,0.476017784534856,0.0916189923854259,137,20926
0.0374903,-0.97998255,0.00619557,0.0125097,0.29380443,0.47601755342591,0.0916051828150788,137,20929
0.03860744,-0.97997415,0.00534442,0.01139256,0.29465558,0.476017595433289,0.0916163539165247,137,20953
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466087606,0.0916302789908001,138,20964
0.0388194,-0.97994673,0.00518463,0.0111806,0.29481537,0.476017732484732,0.0916184733484743,138,20980
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085156,0.0916302789896867,138,20981
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466094594,0.091630278971453,138,20995
0.03985528,-0.97999853,0.00439148,0.01014472,0.29560852,0.476017473540682,0.0916288317936269,138,20997
0.03814347,-0.9799999,0.00569686,0.01185653,0.29430314,0.476017464758246,0.0916117142967235,138,21000
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466092356,0.0916302789781004,138,21013
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466082336,0.0916302789836805,138,21024
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466087272,0.0916302789905557,138,21026
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466086265,0.091630278983822,138,21037
0.03951731,-0.97999543,0.00464935,0.01048269,0.29535065,0.476017488993551,0.0916254522081269,138,21040
0.03788783,-0.9799999,0.00589167,0.01211217,0.29410833,0.476017465044469,0.0916091580642679,138,21041
0.03957087,-0.97997099,0.00461011,0.01042913,0.29538989,0.47601761111759,0.0916259878441512,138,21042
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466093041,0.0916302789896476,138,21049
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466085247,0.0916302789888232,138,21051
0.03761793,-0.98000002,0.00609712,0.01238207,0.29390288,0.476017466126462,0.0916064590533688,138,21056
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466093952,0.0916302789798443,138,21060
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466089718,0.0916302789854729,138,21062
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746608466,0.0916302789755334,138,21071
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466096853,0.0916302789765512,138,21087
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466088934,0.0916302789959645,138,21089
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084685,0.0916302789704104,138,21094
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084207,0.0916302789977231,138,21100
0.03798529,-0.97989047,0.00582423,0.01201471,0.29417577,0.476018013745065,0.0916101326038613,138,21112
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466087006,0.0916302789903452,139,21116
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466091516,0.0916302789885526,139,21120
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084152,0.0916302789909633,139,21134
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466092499,0.0916302789802442,139,21148
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466091737,0.0916302789892115,139,21164
0.03890111,-0.97995687,0.00512166,0.01109889,0.29487834,0.476017681740023,0.0916192905071862,139,21168
0.03860744,-0.97997415,0.00534442,0.01139256,0.29465558,0.476017595433424,0.091616353914755,139,21178
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466093101,0.0916302789845451,139,21180
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466084448,0.0916302789702076,139,21181
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.47601746609535,0.0916302789761964,139,21191
0.0374391,-0.97999018,0.00623411,0.0125609,0.29376589,0.476017515137218,0.0916046708128666,139,21195
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466095562,0.0916302789800146,139,21202
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466092966,0.0916302789830318,139,21203
0.0388713,-0.9799363,0.00514574,0.0111287,0.29485426,0.476017784527503,0.0916189923899309,139,21205
0.03722278,-0.97998071,0.00639965,0.01277722,0.29360035,0.476017562613013,0.0916025077138022,139,21206
0.04,-0.98000002,0.00428104,0.01,0.29571896,0.476017466082344,0.091630278983693,139,21213
